ad_id,city_name,city_area,seller_comments,rich_description,price,monthly_installment,remaining_months,discount,original_price,title,url_slug,pictures_count,pictures,klass,video_link,video_id,sell_it_for_me_ad,sell_it_for_me_eligible,status,bumped_count,is_featured,ad_listing_id,last_updated,user,featured_request,created_at,is_certified,is_suzuki_certified,is_pakwheels_certified,certified_slug,certification_rating,inspection_rating,is_certified_requested,dealership_id,dealership_verified,certification_enabled,exact_color,disclaimer,warranty_text,recommended_oil,oil_widget_name,oil_widget_target_url,oil_logo,inspection_price,allow_whatsapp,make,model,version,model_year,engine_capacity,engine_type,chassis_no,auction_grade,import_date,transmission,auction_sheet_verified,auction_sheet_slug,exterior_color,registration_province,features,assembly,mileage,registration_city,body_type,air_bags,air_conditioning,power_windows,power_steering,power_locks,keyless_entry,power_mirrors,cruise_control,abs,navigation_system,am_fm_radio,cassette_player,cd_player,sun_roof,alloy_rims,immobilizer_key,cool_box,dvd_player,ad_saved,is_user_ad,eligible_for_finance,offer_detail,battery_capacity
10747694,Karachi,DHA Defence,"- B&O sound System
- Apple Car Play
- Android Auto
- Active Exhaust
- Active Suspensions 
- FOX  suspensions
- BF goodrish Tires
- 3m Tints installed
- Hammer Shutter lied
- Documents have not checked by Pakwheels
- PakWheels inspected car
- Inspection report attached
- Manufacture 2022
- Import 2025
- Unregistered 
- 1 key available",,30000000,,,,,Ford Ranger Raptor 3.0L,/used-cars/ford-ranger-2022-for-sale-in-karachi-10747694,14,"[{'picture_id': 131896570, 'picture_thumbnail': 'https://cache1.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896570.webp', 'picture_medium': 'https://cache3.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896570.webp', 'picture_original': 'https://cache4.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896570.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896572, 'picture_thumbnail': 'https://cache3.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896572.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896572.webp', 'picture_original': 'https://cache3.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896572.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896591, 'picture_thumbnail': 'https://cache3.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896591.webp', 'picture_medium': 'https://cache2.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896591.webp', 'picture_original': 'https://cache3.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896591.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896584, 'picture_thumbnail': 'https://cache2.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896584.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896584.webp', 'picture_original': 'https://cache2.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896584.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896579, 'picture_thumbnail': 'https://cache4.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896579.webp', 'picture_medium': 'https://cache2.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896579.webp', 'picture_original': 'https://cache1.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896579.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896590, 'picture_thumbnail': 'https://cache1.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896590.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896590.webp', 'picture_original': 'https://cache3.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896590.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896600, 'picture_thumbnail': 'https://cache1.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896600.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896600.webp', 'picture_original': 'https://cache4.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896600.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896608, 'picture_thumbnail': 'https://cache1.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896608.webp', 'picture_medium': 'https://cache2.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896608.webp', 'picture_original': 'https://cache2.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896608.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896595, 'picture_thumbnail': 'https://cache4.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896595.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896595.webp', 'picture_original': 'https://cache1.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896595.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896601, 'picture_thumbnail': 'https://cache1.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896601.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896601.webp', 'picture_original': 'https://cache1.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896601.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896602, 'picture_thumbnail': 'https://cache2.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896602.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896602.webp', 'picture_original': 'https://cache1.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896602.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896616, 'picture_thumbnail': 'https://cache1.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896616.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896616.webp', 'picture_original': 'https://cache2.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896616.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896624, 'picture_thumbnail': 'https://cache2.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896624.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896624.webp', 'picture_original': 'https://cache4.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896624.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}, {'picture_id': 131896627, 'picture_thumbnail': 'https://cache3.pakwheels.com/ad_pictures/1318/tn_ford-ranger-raptor-3-0l-2022-131896627.webp', 'picture_medium': 'https://cache4.pakwheels.com/ad_pictures/1318/Slide_ford-ranger-raptor-3-0l-2022-131896627.webp', 'picture_original': 'https://cache3.pakwheels.com/ad_pictures/1318/ford-ranger-raptor-3-0l-2022-131896627.webp', 'picture_title': 'Ford Ranger Raptor 3.0L', 'picture_alt': 'Ford Ranger Raptor 3.0L'}]",UsedCar,,,True,False,3,1,True,11996054,21 Nov 2025,"{'id': 5380959, 'cnic_verified': False, 'username': 'pakwheels.sifmkhi', 'display_name': 'SIFMKHI', 'member_since': 'Feb 24, 2022', 'city': '', 'country': 'Pakistan', 'facebook_verified': False, 'facebook_uid': None, 'email_verified': True, 'mobile_verified': False, 'mobile_uuid': None, 'user_type': 2, 'dealer_address': 'Suite No. 303 Third Floor Tariq Centre Main Tariq Road', 'dealer_timings': '09:00 AM to 09:00 PM', 'dealer_name': 'PakWheels Karachi', 'dealer_logo': 'https://cache3.pakwheels.com/system/dealerships/dealers/000/017/268/thumb/17268.jpg?1763642772', 'dealer_slug': 'pakwheels-certified'}",False,24 Oct 2025,True,False,True,pakwheels-certified,98.0,9.8,True,17268.0,True,True,Snow White,,,Shell Helix Ultra,Ford Ranger 2022,https://shell.pakwheels.com/generic-recommender/,https://wsa3.pakwheels.com/images/caltex/Shell Helix Ultra,8950,True,Ford,Ranger,Raptor 3.0L,2022,3000cc,Petrol,,--,,Automatic,False,,White,,"Air Bags, Air Conditioning, Power Steering, Power Locks, Keyless Entry, Power Mirrors, Cruise Control, ABS, Alloy Rims, Immobilizer Key",Imported,"34,993 km",Un-Registered,Pick Up,True,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,,
10487216,Karachi,Khalid Bin Walid Road,"- PakWheels inspected car
- Inspection report attached
- Number plates available
- 1st Owner
- Token Tax Paid
- Manufacture 2024
- Registered 2024
-Documents not check by pakwheels.com
- 2 keys available",,5875000,,,,,Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior,/used-cars/toyota-yaris-sedan-2024-for-sale-in-karachi-10487216,14,"[{'picture_id': 127834254, 'picture_thumbnail': 'https://cache2.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834254.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834254.webp', 'picture_original': 'https://cache4.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834254.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834259, 'picture_thumbnail': 'https://cache3.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834259.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834259.webp', 'picture_original': 'https://cache3.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834259.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834284, 'picture_thumbnail': 'https://cache1.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834284.webp', 'picture_medium': 'https://cache2.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834284.webp', 'picture_original': 'https://cache4.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834284.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834263, 'picture_thumbnail': 'https://cache1.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834263.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834263.webp', 'picture_original': 'https://cache2.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834263.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834274, 'picture_thumbnail': 'https://cache3.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834274.webp', 'picture_medium': 'https://cache3.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834274.webp', 'picture_original': 'https://cache3.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834274.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834266, 'picture_thumbnail': 'https://cache2.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834266.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834266.webp', 'picture_original': 'https://cache3.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834266.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834307, 'picture_thumbnail': 'https://cache1.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834307.webp', 'picture_medium': 'https://cache3.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834307.webp', 'picture_original': 'https://cache2.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834307.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834292, 'picture_thumbnail': 'https://cache4.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834292.webp', 'picture_medium': 'https://cache4.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834292.webp', 'picture_original': 'https://cache3.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834292.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834288, 'picture_thumbnail': 'https://cache1.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834288.webp', 'picture_medium': 'https://cache2.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834288.webp', 'picture_original': 'https://cache4.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834288.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834296, 'picture_thumbnail': 'https://cache2.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834296.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834296.webp', 'picture_original': 'https://cache2.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834296.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834304, 'picture_thumbnail': 'https://cache4.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834304.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834304.webp', 'picture_original': 'https://cache4.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834304.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834308, 'picture_thumbnail': 'https://cache1.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834308.webp', 'picture_medium': 'https://cache4.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834308.webp', 'picture_original': 'https://cache4.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834308.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834311, 'picture_thumbnail': 'https://cache1.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834311.webp', 'picture_medium': 'https://cache1.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834311.webp', 'picture_original': 'https://cache3.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834311.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}, {'picture_id': 127834314, 'picture_thumbnail': 'https://cache3.pakwheels.com/ad_pictures/1278/tn_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834314.webp', 'picture_medium': 'https://cache3.pakwheels.com/ad_pictures/1278/Slide_toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834314.webp', 'picture_original': 'https://cache3.pakwheels.com/ad_pictures/1278/toyota-yaris-1-5l-ativ-x-cvt-beige-interior-2024-127834314.webp', 'picture_title': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior', 'picture_alt': 'Toyota Yaris Sedan ATIV X CVT 1.5 Beige Interior'}]",UsedCar,,,True,False,3,1,True,11680131,21 Nov 2025,"{'id': 5380959, 'cnic_verified': False, 'username': 'pakwheels.sifmkhi', 'display_name': 'SIFMKHI', 'member_since': 'Feb 24, 2022', 'city': '', 'country': 'Pakistan', 'facebook_verified': False, 'facebook_uid': None, 'email_verified': True, 'mobile_verified': True, 'mobile_uuid': 'bcb439de2462aaab34fea53d4aa906a8', 'user_type': 2, 'dealer_address': 'Suite No. 303 Third Floor Tariq Centre Main Tariq Road', 'dealer_timings': '09:00 AM to 09:00 PM', 'dealer_name': 'PakWheels Karachi', 'dealer_logo': 'https://cache3.pakwheels.com/system/dealerships/dealers/000/017/268/thumb/17268.jpg?1763642772', 'dealer_slug': 'pakwheels-certified'}",False,21 Aug 2025,True,False,True,pakwheels-certified,97.0,9.7,True,17268.0,True,True,Super White,,,Shell Helix Ultra,Toyota Yaris Sedan 2024,https://shell.pakwheels.com/generic-recommender/,https://wsa3.pakwheels.com/images/caltex/Shell Helix Ultra,6950,True,Toyota,Yaris Sedan,ATIV X CVT 1.5 Beige Interior,2024,1500cc,Petrol,,--,,Automatic,False,,White,Sindh,"Air Bags, Air Conditioning, Power Windows, Power Steering, Power Locks, Keyless Entry, Power Mirrors, Cruise Control, ABS, Navigation System, AM/FM Radio, Alloy Rims, Immobilizer Key",Local,"24,342 km",Karachi,Sedan,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,True,,
